epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
139,20001,0.50303,0.63739,0.00772,0.64657,0.49,0.54298,0.31235,1.75133,1.82818,0.04178,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,20143.3,0.49066,0.62488,0.00761,0.64616,0.48466,0.54228,0.31198,1.75001,1.82765,0.04175,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,20282.7,0.47856,0.44671,0.01032,0.66204,0.471,0.54273,0.31177,1.74975,1.82688,0.04177,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,20421.7,0.46294,0.39573,0.00983,0.6459,0.4905,0.54497,0.31331,1.74773,1.83247,0.04171,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,20562,0.45292,0.38241,0.0095,0.65626,0.48064,0.54359,0.31257,1.74623,1.83466,0.04167,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,20702.2,0.45475,0.37166,0.00952,0.65955,0.47676,0.54395,0.31287,1.7459,1.83559,0.04166,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,20842,0.4454,0.36778,0.00939,0.66062,0.47988,0.54473,0.31355,1.74626,1.8369,0.04165,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,20981.1,0.44507,0.36606,0.00941,0.66847,0.4804,0.54409,0.31367,1.74423,1.83897,0.04157,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,21120.5,0.44224,0.34884,0.00941,0.6565,0.48151,0.54433,0.31376,1.7466,1.83456,0.04163,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,21259.5,0.43567,0.3419,0.00917,0.63508,0.50069,0.54494,0.31392,1.74544,1.83878,0.0416,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,21399.7,0.43361,0.34832,0.00903,0.63017,0.50118,0.54513,0.31402,1.74713,1.83674,0.04165,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,21539.6,0.43405,0.34579,0.00919,0.62617,0.50221,0.54482,0.3145,1.74619,1.84097,0.04161,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
